encounter_id,pokemon_id,location_area_id,version,generation
873,183,28,diamond,generation-iv
874,183,28,pearl,generation-iv
875,193,28,platinum,generation-iv
876,194,28,diamond,generation-iv
877,194,28,pearl,generation-iv
878,194,28,platinum,generation-iv
879,195,28,diamond,generation-iv
880,195,28,pearl,generation-iv
881,195,28,platinum,generation-iv
882,298,28,diamond,generation-iv
883,298,28,pearl,generation-iv
884,318,28,platinum,generation-iv
885,339,28,platinum,generation-iv
886,340,28,platinum,generation-iv
887,396,28,diamond,generation-iv
888,396,28,pearl,generation-iv
889,399,28,diamond,generation-iv
890,399,28,pearl,generation-iv
891,400,28,diamond,generation-iv
892,400,28,pearl,generation-iv
893,400,28,platinum,generation-iv
894,406,28,diamond,generation-iv
895,406,28,pearl,generation-iv
896,24,29,diamond,generation-iv
897,24,29,pearl,generation-iv
898,24,29,platinum,generation-iv
899,54,29,diamond,generation-iv
900,54,29,pearl,generation-iv
901,114,29,platinum,generation-iv
902,129,29,diamond,generation-iv
903,129,29,pearl,generation-iv
904,129,29,platinum,generation-iv
905,130,29,diamond,generation-iv
906,130,29,pearl,generation-iv
907,130,29,platinum,generation-iv
908,163,29,diamond,generation-iv
909,163,29,pearl,generation-iv
910,163,29,platinum,generation-iv
911,183,29,diamond,generation-iv
912,183,29,pearl,generation-iv
913,193,29,platinum,generation-iv
914,194,29,diamond,generation-iv
915,194,29,pearl,generation-iv
916,194,29,platinum,generation-iv
917,195,29,diamond,generation-iv
918,195,29,pearl,generation-iv
919,195,29,platinum,generation-iv
920,298,29,diamond,generation-iv
921,298,29,pearl,generation-iv
922,318,29,diamond,generation-iv
923,318,29,pearl,generation-iv
924,318,29,platinum,generation-iv
925,339,29,diamond,generation-iv
926,339,29,pearl,generation-iv
927,339,29,platinum,generation-iv
928,340,29,diamond,generation-iv
929,340,29,pearl,generation-iv
930,340,29,platinum,generation-iv
931,396,29,diamond,generation-iv
932,396,29,pearl,generation-iv
933,399,29,diamond,generation-iv
934,399,29,pearl,generation-iv
935,400,29,diamond,generation-iv
936,400,29,pearl,generation-iv
937,400,29,platinum,generation-iv
938,406,29,diamond,generation-iv
939,406,29,pearl,generation-iv
940,201,30,diamond,generation-iv
941,201,30,pearl,generation-iv
942,201,30,platinum,generation-iv
943,201,31,diamond,generation-iv
944,201,31,pearl,generation-iv
945,201,31,platinum,generation-iv
946,201,32,diamond,generation-iv
947,201,32,pearl,generation-iv
948,201,32,platinum,generation-iv
949,201,33,diamond,generation-iv
950,201,33,pearl,generation-iv
951,201,33,platinum,generation-iv
952,201,34,diamond,generation-iv
953,201,34,pearl,generation-iv
954,201,34,platinum,generation-iv
955,201,35,diamond,generation-iv
956,201,35,pearl,generation-iv
957,201,35,platinum,generation-iv
958,201,36,diamond,generation-iv
959,201,36,pearl,generation-iv
960,201,36,platinum,generation-iv
961,201,37,diamond,generation-iv
962,201,37,pearl,generation-iv
963,201,37,platinum,generation-iv
964,201,38,diamond,generation-iv
965,201,38,pearl,generation-iv
966,201,38,platinum,generation-iv
967,201,39,diamond,generation-iv
968,201,39,pearl,generation-iv
969,201,39,platinum,generation-iv
970,201,40,diamond,generation-iv
971,201,40,pearl,generation-iv
972,201,40,platinum,generation-iv
973,201,41,diamond,generation-iv
974,201,41,pearl,generation-iv
975,201,41,platinum,generation-iv
976,201,42,diamond,generation-iv
977,201,42,pearl,generation-iv
978,201,42,platinum,generation-iv
979,201,43,diamond,generation-iv
980,201,43,pearl,generation-iv
981,201,43,platinum,generation-iv
982,201,44,diamond,generation-iv
983,201,44,pearl,generation-iv
984,201,44,platinum,generation-iv
985,201,45,diamond,generation-iv
986,201,45,pearl,generation-iv
987,201,45,platinum,generation-iv
988,201,46,diamond,generation-iv
989,201,46,pearl,generation-iv
990,201,46,platinum,generation-iv
991,201,47,diamond,generation-iv
992,201,47,pearl,generation-iv
993,201,47,platinum,generation-iv
994,42,48,diamond,generation-iv
995,42,48,pearl,generation-iv
996,42,48,platinum,generation-iv
997,67,48,diamond,generation-iv
998,67,48,pearl,generation-iv
999,75,48,diamond,generation-iv
1000,75,48,pearl,generation-iv
1001,75,48,platinum,generation-iv
1002,95,48,diamond,generation-iv
1003,95,48,pearl,generation-iv
1004,95,48,platinum,generation-iv
1005,111,48,platinum,generation-iv
1006,112,48,platinum,generation-iv
1007,208,48,diamond,generation-iv
1008,208,48,pearl,generation-iv
1009,208,48,platinum,generation-iv
1010,308,48,diamond,generation-iv
1011,308,48,pearl,generation-iv
1012,444,48,platinum,generation-iv
1013,42,49,diamond,generation-iv
1014,42,49,pearl,generation-iv
1015,42,49,platinum,generation-iv
1016,64,49,diamond,generation-iv
1017,64,49,pearl,generation-iv
1018,75,49,diamond,generation-iv
1019,75,49,pearl,generation-iv
1020,75,49,platinum,generation-iv
1021,82,49,platinum,generation-iv
1022,95,49,diamond,generation-iv
1023,95,49,pearl,generation-iv
1024,95,49,platinum,generation-iv
1025,208,49,diamond,generation-iv
1026,208,49,pearl,generation-iv
1027,208,49,platinum,generation-iv
1028,308,49,diamond,generation-iv
1029,308,49,pearl,generation-iv
1030,444,49,platinum,generation-iv
1031,42,50,diamond,generation-iv
1032,42,50,pearl,generation-iv
1033,42,50,platinum,generation-iv
1034,67,50,diamond,generation-iv
1035,67,50,pearl,generation-iv
1036,75,50,platinum,generation-iv
1037,95,50,platinum,generation-iv
1038,129,50,diamond,generation-iv
1039,129,50,pearl,generation-iv
1040,129,50,platinum,generation-iv
1041,130,50,diamond,generation-iv
1042,130,50,pearl,generation-iv
1043,130,50,platinum,generation-iv
1044,184,50,platinum,generation-iv
1045,208,50,diamond,generation-iv
1046,208,50,pearl,generation-iv
1047,208,50,platinum,generation-iv
1048,308,50,diamond,generation-iv
1049,308,50,pearl,generation-iv
1050,419,50,diamond,generation-iv
1051,419,50,pearl,generation-iv
1052,419,50,platinum,generation-iv
1053,444,50,platinum,generation-iv
1054,42,51,diamond,generation-iv
1055,42,51,pearl,generation-iv
1056,42,51,platinum,generation-iv
1057,67,51,diamond,generation-iv
1058,67,51,pearl,generation-iv
1059,75,51,platinum,generation-iv
1060,87,51,platinum,generation-iv
1061,129,51,diamond,generation-iv
1062,129,51,pearl,generation-iv
1063,129,51,platinum,generation-iv
1064,130,51,diamond,generation-iv
1065,130,51,pearl,generation-iv
1066,130,51,platinum,generation-iv
1067,131,51,diamond,generation-iv
1068,131,51,pearl,generation-iv
1069,131,51,platinum,generation-iv
1070,184,51,platinum,generation-iv
1071,208,51,diamond,generation-iv
1072,208,51,pearl,generation-iv
1073,308,51,diamond,generation-iv
1074,308,51,pearl,generation-iv
1075,419,51,diamond,generation-iv
1076,419,51,pearl,generation-iv
1077,419,51,platinum,generation-iv
1078,444,51,platinum,generation-iv
1079,42,52,diamond,generation-iv
1080,42,52,pearl,generation-iv
1081,42,52,platinum,generation-iv
1082,67,52,diamond,generation-iv
1083,67,52,pearl,generation-iv
1084,75,52,diamond,generation-iv
1085,75,52,pearl,generation-iv
1086,75,52,platinum,generation-iv
1087,95,52,diamond,generation-iv
1088,95,52,pearl,generation-iv
1089,95,52,platinum,generation-iv
1090,208,52,diamond,generation-iv
1091,208,52,pearl,generation-iv
1092,208,52,platinum,generation-iv
1093,308,52,diamond,generation-iv
1094,308,52,pearl,generation-iv
1095,419,52,platinum,generation-iv
1096,444,52,platinum,generation-iv
1097,42,53,diamond,generation-iv
1098,42,53,pearl,generation-iv
1099,42,53,platinum,generation-iv
1100,67,53,diamond,generation-iv
1101,67,53,pearl,generation-iv
1102,75,53,diamond,generation-iv
1103,75,53,pearl,generation-iv
1104,75,53,platinum,generation-iv
1105,95,53,diamond,generation-iv
1106,95,53,pearl,generation-iv
1107,95,53,platinum,generation-iv
1108,208,53,diamond,generation-iv
1109,208,53,pearl,generation-iv
1110,208,53,platinum,generation-iv
1111,308,53,diamond,generation-iv
1112,308,53,pearl,generation-iv
1113,419,53,platinum,generation-iv
1114,444,53,platinum,generation-iv
1115,41,54,diamond,generation-iv
1116,41,54,pearl,generation-iv
1117,41,54,platinum,generation-iv
1118,42,54,diamond,generation-iv
1119,42,54,pearl,generation-iv
1120,42,54,platinum,generation-iv
1121,54,54,diamond,generation-iv
1122,54,54,pearl,generation-iv
1123,54,54,platinum,generation-iv
1124,55,54,diamond,generation-iv
1125,55,54,pearl,generation-iv
1126,55,54,platinum,generation-iv
1127,74,54,diamond,generation-iv
1128,74,54,pearl,generation-iv
1129,129,54,diamond,generation-iv
1130,129,54,pearl,generation-iv
1131,129,54,platinum,generation-iv
1132,130,54,diamond,generation-iv
1133,130,54,pearl,generation-iv
1134,130,54,platinum,generation-iv
1135,339,54,diamond,generation-iv
1136,339,54,pearl,generation-iv
1137,339,54,platinum,generation-iv
1138,340,54,diamond,generation-iv
1139,340,54,pearl,generation-iv
1140,340,54,platinum,generation-iv
1141,41,55,diamond,generation-iv
1142,41,55,pearl,generation-iv
1143,41,55,platinum,generation-iv
1144,54,55,platinum,generation-iv
1145,74,55,diamond,generation-iv
1146,74,55,pearl,generation-iv
1147,74,55,platinum,generation-iv
1148,41,56,diamond,generation-iv
1149,41,56,pearl,generation-iv
1150,41,56,platinum,generation-iv
1151,42,56,diamond,generation-iv
1152,42,56,pearl,generation-iv
1153,42,56,platinum,generation-iv
1154,54,56,diamond,generation-iv
1155,54,56,pearl,generation-iv
1156,54,56,platinum,generation-iv
1157,55,56,diamond,generation-iv
1158,55,56,pearl,generation-iv
1159,55,56,platinum,generation-iv
1160,74,56,diamond,generation-iv
1161,74,56,pearl,generation-iv
1162,74,56,platinum,generation-iv
1163,129,56,diamond,generation-iv
1164,129,56,pearl,generation-iv
1165,129,56,platinum,generation-iv
1166,130,56,diamond,generation-iv
1167,130,56,pearl,generation-iv
1168,130,56,platinum,generation-iv
1169,339,56,diamond,generation-iv
1170,339,56,pearl,generation-iv
1171,339,56,platinum,generation-iv
1172,340,56,diamond,generation-iv
1173,340,56,pearl,generation-iv
1174,340,56,platinum,generation-iv
1175,22,57,diamond,generation-iv
1176,22,57,pearl,generation-iv
1177,22,57,platinum,generation-iv
1178,42,57,diamond,generation-iv
1179,42,57,pearl,generation-iv
1180,42,57,platinum,generation-iv
1181,75,57,diamond,generation-iv
1182,75,57,pearl,generation-iv
1183,75,57,platinum,generation-iv
1184,110,57,diamond,generation-iv
1185,110,57,pearl,generation-iv
1186,110,57,platinum,generation-iv
1187,111,57,diamond,generation-iv
1188,111,57,pearl,generation-iv
1189,111,57,platinum,generation-iv
1190,112,57,diamond,generation-iv
1191,112,57,pearl,generation-iv
1192,112,57,platinum,generation-iv
1193,207,57,diamond,generation-iv
1194,207,57,pearl,generation-iv
1195,227,57,diamond,generation-iv
1196,227,57,pearl,generation-iv
1197,227,57,platinum,generation-iv
1198,240,57,diamond,generation-iv
1199,240,57,pearl,generation-iv
1200,322,57,diamond,generation-iv
1201,322,57,pearl,generation-iv
1202,322,57,platinum,generation-iv
1203,323,57,diamond,generation-iv
1204,323,57,pearl,generation-iv
1205,323,57,platinum,generation-iv
1206,324,57,diamond,generation-iv
1207,324,57,pearl,generation-iv
1208,324,57,platinum,generation-iv
1209,354,57,diamond,generation-iv
1210,354,57,pearl,generation-iv
1211,42,58,diamond,generation-iv
1212,42,58,pearl,generation-iv
1213,42,58,platinum,generation-iv
1214,67,58,diamond,generation-iv
1215,67,58,pearl,generation-iv
1216,74,58,diamond,generation-iv
1217,74,58,pearl,generation-iv
1218,75,58,diamond,generation-iv
1219,75,58,pearl,generation-iv
1220,75,58,platinum,generation-iv
1221,95,58,diamond,generation-iv
1222,95,58,pearl,generation-iv
1223,110,58,diamond,generation-iv
1224,110,58,pearl,generation-iv
1225,110,58,platinum,generation-iv
1226,111,58,platinum,generation-iv
1227,112,58,platinum,generation-iv
1228,218,58,diamond,generation-iv
1229,218,58,pearl,generation-iv
1230,218,58,platinum,generation-iv
1231,219,58,diamond,generation-iv
1232,219,58,pearl,generation-iv
1233,219,58,platinum,generation-iv
1234,240,58,diamond,generation-iv
1235,240,58,pearl,generation-iv
1236,323,58,diamond,generation-iv
1237,323,58,pearl,generation-iv
1238,42,59,diamond,generation-iv
1239,42,59,pearl,generation-iv
1240,42,59,platinum,generation-iv
1241,67,59,diamond,generation-iv
1242,67,59,pearl,generation-iv
1243,74,59,diamond,generation-iv
1244,74,59,pearl,generation-iv
1245,75,59,diamond,generation-iv
1246,75,59,pearl,generation-iv
1247,75,59,platinum,generation-iv
1248,95,59,diamond,generation-iv
1249,95,59,pearl,generation-iv
1250,109,59,platinum,generation-iv
1251,110,59,diamond,generation-iv
1252,110,59,pearl,generation-iv
1253,110,59,platinum,generation-iv
1254,112,59,platinum,generation-iv
1255,218,59,diamond,generation-iv
1256,218,59,pearl,generation-iv
1257,218,59,platinum,generation-iv
1258,219,59,diamond,generation-iv
1259,219,59,pearl,generation-iv
1260,219,59,platinum,generation-iv
1261,240,59,diamond,generation-iv
1262,240,59,pearl,generation-iv
1263,323,59,diamond,generation-iv
1264,323,59,pearl,generation-iv
1265,42,60,platinum,generation-iv
1266,55,60,diamond,generation-iv
1267,55,60,pearl,generation-iv
1268,55,60,platinum,generation-iv
1269,75,60,platinum,generation-iv
1270,118,60,diamond,generation-iv
1271,118,60,pearl,generation-iv
1272,118,60,platinum,generation-iv
1273,119,60,diamond,generation-iv
1274,119,60,pearl,generation-iv
1275,119,60,platinum,generation-iv
1276,129,60,diamond,generation-iv
1277,129,60,pearl,generation-iv
1278,129,60,platinum,generation-iv
1279,130,60,diamond,generation-iv
1280,130,60,pearl,generation-iv
1281,130,60,platinum,generation-iv
1282,164,60,diamond,generation-iv
1283,164,60,pearl,generation-iv
1284,337,60,diamond,generation-iv
1285,337,60,pearl,generation-iv
1286,337,60,platinum,generation-iv
1287,338,60,diamond,generation-iv
1288,338,60,pearl,generation-iv
1289,338,60,platinum,generation-iv
1290,356,60,platinum,generation-iv
1291,358,60,diamond,generation-iv
1292,358,60,pearl,generation-iv
1293,397,60,diamond,generation-iv
1294,397,60,pearl,generation-iv
1295,397,60,platinum,generation-iv
1296,400,60,diamond,generation-iv
1297,400,60,pearl,generation-iv
1298,400,60,platinum,generation-iv
1299,433,60,platinum,generation-iv
1300,42,61,diamond,generation-iv
1301,42,61,pearl,generation-iv
1302,42,61,platinum,generation-iv
1303,92,61,platinum,generation-iv
1304,93,61,diamond,generation-iv
1305,93,61,pearl,generation-iv
1306,337,61,diamond,generation-iv
1307,337,61,pearl,generation-iv
1308,337,61,platinum,generation-iv
1309,338,61,diamond,generation-iv
1310,338,61,pearl,generation-iv
1311,338,61,platinum,generation-iv
1312,355,61,platinum,generation-iv
1313,356,61,platinum,generation-iv
1314,433,61,platinum,generation-iv
1315,436,61,diamond,generation-iv
1316,436,61,pearl,generation-iv
1317,436,61,platinum,generation-iv
1318,437,61,diamond,generation-iv
1319,437,61,pearl,generation-iv
1320,42,62,diamond,generation-iv
1321,42,62,pearl,generation-iv
1322,42,62,platinum,generation-iv
1323,93,62,diamond,generation-iv
1324,93,62,pearl,generation-iv
1325,93,62,platinum,generation-iv
1326,337,62,diamond,generation-iv
1327,337,62,pearl,generation-iv
1328,337,62,platinum,generation-iv
1329,338,62,diamond,generation-iv
1330,338,62,pearl,generation-iv
1331,338,62,platinum,generation-iv
1332,356,62,platinum,generation-iv
1333,358,62,platinum,generation-iv
1334,436,62,diamond,generation-iv
1335,436,62,pearl,generation-iv
1336,437,62,diamond,generation-iv
1337,437,62,pearl,generation-iv
1338,437,62,platinum,generation-iv
1339,42,63,diamond,generation-iv
1340,42,63,pearl,generation-iv
1341,42,63,platinum,generation-iv
1342,93,63,diamond,generation-iv
1343,93,63,pearl,generation-iv
1344,93,63,platinum,generation-iv
1345,337,63,diamond,generation-iv
1346,337,63,pearl,generation-iv
1347,337,63,platinum,generation-iv
1348,338,63,diamond,generation-iv
1349,338,63,pearl,generation-iv
1350,338,63,platinum,generation-iv
1351,356,63,platinum,generation-iv
1352,358,63,platinum,generation-iv
1353,436,63,diamond,generation-iv
1354,436,63,pearl,generation-iv
1355,437,63,diamond,generation-iv
1356,437,63,pearl,generation-iv
1357,437,63,platinum,generation-iv
1358,42,64,diamond,generation-iv
1359,42,64,pearl,generation-iv
1360,42,64,platinum,generation-iv
1361,92,64,platinum,generation-iv
1362,93,64,diamond,generation-iv
1363,93,64,pearl,generation-iv
1364,337,64,diamond,generation-iv
1365,337,64,pearl,generation-iv
1366,337,64,platinum,generation-iv
1367,338,64,diamond,generation-iv
1368,338,64,pearl,generation-iv
1369,338,64,platinum,generation-iv
1370,355,64,platinum,generation-iv
1371,356,64,platinum,generation-iv
1372,433,64,platinum,generation-iv
1373,436,64,diamond,generation-iv
1374,436,64,pearl,generation-iv
1375,436,64,platinum,generation-iv
1376,437,64,diamond,generation-iv
1377,437,64,pearl,generation-iv
1378,42,65,diamond,generation-iv
1379,42,65,pearl,generation-iv
1380,42,65,platinum,generation-iv
1381,93,65,diamond,generation-iv
1382,93,65,pearl,generation-iv
1383,93,65,platinum,generation-iv
1384,337,65,diamond,generation-iv
1385,337,65,pearl,generation-iv
1386,337,65,platinum,generation-iv
1387,338,65,diamond,generation-iv
