location_area_id,location_area_name,location_name,region,region_map_url,location_type
953,alola-route-16-east,alola-route-16,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
954,alola-route-16-west,alola-route-16,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
955,alola-route-17-northeast,alola-route-17,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
956,alola-route-17-west,alola-route-17,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
957,aether-paradise-2f,aether-paradise,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
958,akala-outskirts-area,akala-outskirts,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
959,altar-of-the-moone-area,altar-of-the-moone,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
960,altar-of-the-sunne-area,altar-of-the-sunne,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
961,ancient-poni-path-area,ancient-poni-path,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
962,berry-fields-area,berry-fields,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
963,blush-mountain-area,blush-mountain,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
964,brooklet-hill-main,brooklet-hill,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
965,brooklet-hill-north,brooklet-hill,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
966,brooklet-hill-south,brooklet-hill,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
967,brooklet-hill-totems-den,brooklet-hill,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
968,digletts-tunnel-area,digletts-tunnel,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
969,dividing-peak-tunnel-area,dividing-peak-tunnel,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
970,exeggutor-island-area,exeggutor-island,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
971,haina-desert-area,haina-desert,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
972,hano-beach-area,hano-beach,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
973,hauoli-cemetery-area,hauoli-cemetery,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
974,hauoli-city-main,hauoli-city,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
975,hauoli-city-shopping-district,hauoli-city,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
976,hauoli-city-beachfront,hauoli-city,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
977,heahea-beach-area,heahea-beach,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
978,heahea-city-surf-association,heahea-city,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
979,iki-town-area,iki-town,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
980,kalae-bay-area,kalae-bay,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
981,konikoni-city-area,konikoni-city,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
982,lake-of-the-moone-area,lake-of-the-moone,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
983,lake-of-the-sunne-area,lake-of-the-sunne,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
984,lush-jungle-east-cave,lush-jungle,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
985,lush-jungle-north,lush-jungle,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
986,lush-jungle-south,lush-jungle,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
987,lush-jungle-west,lush-jungle,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
988,mahalo-trail-area,mahalo-trail,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
989,malie-city-main,malie-city,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
990,malie-city-outer-cape,malie-city,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
991,malie-garden-area,malie-garden,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
992,melemele-meadow-area,melemele-meadow,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
993,melemele-sea-area,melemele-sea,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
994,memorial-hill-area,memorial-hill,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
995,mount-hokulani-main,mount-hokulani,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
996,mount-hokulani-east,mount-hokulani,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
997,mount-hokulani-west,mount-hokulani,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
998,mount-lanakila-base,mount-lanakila,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
999,mount-lanakila-cave,mount-lanakila,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1000,mount-lanakila-outside,mount-lanakila,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1001,paniola-ranch-area,paniola-ranch,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1002,paniola-town-area,paniola-town,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1003,poni-breaker-coast-area,poni-breaker-coast,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1004,poni-coast-area,poni-coast,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1005,poni-gauntlet-area,poni-gauntlet,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1006,poni-grove-area,poni-grove,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1007,poni-meadow-area,poni-meadow,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1008,poni-plains-center,poni-plains,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1009,poni-plains-east,poni-plains,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1010,poni-plains-north,poni-plains,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1011,poni-plains-west,poni-plains,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1012,poni-wilds-area,poni-wilds,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1013,resolution-cave-area,resolution-cave,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1014,royal-avenue-area,royal-avenue,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1015,ruins-of-abundance-area,ruins-of-abundance,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1016,ruins-of-conflict-area,ruins-of-conflict,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1017,ruins-of-hope-area,ruins-of-hope,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1018,ruins-of-life-area,ruins-of-life,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1019,sandy-cave-area,sandy-cave,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1020,seafolk-village-main,seafolk-village,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1021,seafolk-village-huntail-boat,seafolk-village,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1022,seaward-cave-area,seaward-cave,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1023,secluded-shore-area,secluded-shore,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1024,tapu-village-area,tapu-village,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1025,ten-carat-hill-farthest-hollow,ten-carat-hill,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1026,ten-carat-hill-inside,ten-carat-hill,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1027,thrifty-megamart-abandoned-site,thrifty-megamart,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1028,ulaula-beach-area,ulaula-beach,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1029,ulaula-meadow-area,ulaula-meadow,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1030,ultra-space-ultra-crater,ultra-space,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,special
1031,ultra-space-ultra-deep-sea,ultra-space,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,special
1032,ultra-space-ultra-desert,ultra-space,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,special
1033,ultra-space-ultra-forest,ultra-space,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,special
1034,ultra-space-ultra-jungle,ultra-space,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,special
1035,ultra-space-ultra-plant,ultra-space,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,special
1036,ultra-space-ultra-ruin,ultra-space,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,special
1037,ultra-space-wilds-cave,ultra-space-wilds,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,special
1038,ultra-space-wilds-cliff,ultra-space-wilds,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,special
1039,ultra-space-wilds-crag,ultra-space-wilds,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,special
1040,ultra-space-wilds-waterfall,ultra-space-wilds,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,special
1041,vast-poni-canyon-inside,vast-poni-canyon,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1042,vast-poni-canyon-northwest,vast-poni-canyon,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1043,vast-poni-canyon-outside,vast-poni-canyon,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1044,verdant-cavern-trial-site,verdant-cavern,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1045,verdant-cavern-totems-den,verdant-cavern,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1046,wela-volcano-park-area,wela-volcano-park,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1047,wela-volcano-park-totems-den,wela-volcano-park,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1048,poke-pelago-poni-island-reached,poke-pelago,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1049,poke-pelago-ulaula-island-reached,poke-pelago,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1050,poke-pelago-elite-four-defeated,poke-pelago,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1051,team-rockets-castle-area,team-rockets-castle,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1052,ultra-megalopolis-area,ultra-megalopolis,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,special
1053,lush-jungle-all-areas,lush-jungle,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1054,alola-route-17-all-areas,alola-route-17,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
1055,team-aqua-hideout-area,team-aqua-hideout,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
1056,team-magma-hideout-area,team-magma-hideout,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
1057,liberty-garden-lighthouse-basement,liberty-garden,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
1058,pinwheel-forest-rumination-field,pinwheel-forest,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
1059,roaming-unova-area,roaming-unova,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
1060,ns-castle-throne-room,ns-castle,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
1061,dragonspiral-tower-7f,dragonspiral-tower,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,special
1062,reversal-mountain-b1f,reversal-mountain,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
1063,twist-mountain-b4f,twist-mountain,unova,https://upload.wikimedia.org/wikipedia/commons/2/2b/Unova_Map.png,geographic
1064,sea-spirits-den-area,sea-spirits-den,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
1065,unknown-dungeon-area,unknown-dungeon,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
1066,team-flare-secret-hq-area,team-flare-secret-hq,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
1067,trackless-forest-area,trackless-forest,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
1068,sea-mauville-area,sea-mauville,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
1069,sea-mauville-outside,sea-mauville,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
1070,sea-mauville-inside,sea-mauville,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
1071,mossdeep-space-center-area,mossdeep-space-center,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,special
1072,roaming-kalos-area,roaming-kalos,kalos,https://upload.wikimedia.org/wikipedia/commons/d/d8/Kalos_Map.png,geographic
1073,nameless-cavern-area,nameless-cavern,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
1074,soaring-in-the-sky-area,soaring-in-the-sky,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
1075,scorched-slab-1f,scorched-slab,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
1076,scorched-slab-b1f,scorched-slab,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
1077,scorched-slab-b2f,scorched-slab,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
1078,scorched-slab-b3f,scorched-slab,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
1079,crescent-isle-area,crescent-isle,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
1080,pathless-plain-area,pathless-plain,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
1081,fabled-cave-area,fabled-cave,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
1082,gnarled-den-area,gnarled-den,hoenn,https://upload.wikimedia.org/wikipedia/commons/a/a4/Hoenn_Map.png,geographic
1083,verdant-cavern--trial-site-area,verdant-cavern--trial-site,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,special
1084,trainers-school-area,trainers-school,sinnoh,https://upload.wikimedia.org/wikipedia/commons/8/85/Sinnoh_Map.png,geographic
1085,ultra-space-ultra-space-wilds-cliff,ultra-space,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,special
1086,ultra-space-ultra-space-wilds-water,ultra-space,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,special
1087,ultra-space-ultra-space-wilds-rocky,ultra-space,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,special
1088,ultra-space-ultra-space-wilds-cave,ultra-space,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,special
1089,mount-lanakila-crater,mount-lanakila,alola,https://upload.wikimedia.org/wikipedia/commons/9/93/Alola_Map.png,geographic
